time,m1_x,m1_x_user_setpoint,m1_y,m1_y_user_setpoint,m1_p,m1_p_user_setpoint,m1_b,m1_b_user_setpoint,pp_pp_x,pp_pp_x_user_setpoint,pp_pp_y,pp_pp_y_user_setpoint,zpbsx,zpbsx_user_setpoint,zpbsy,zpbsy_user_setpoint,zpbsz,zpbsz_user_setpoint,p_vx,p_vx_user_setpoint,p_vy,p_vy_user_setpoint,p_vz,p_vz_user_setpoint,p_v_rz,p_v_rz_user_setpoint,p_v_rx,p_v_rx_user_setpoint,p_osa_rz,p_osa_rz_user_setpoint,p_osa_ry,p_osa_ry_user_setpoint,p_osay,p_osay_user_setpoint,p_osax,p_osax_user_setpoint,p_osaz,p_osaz_user_setpoint,osax,osax_user_setpoint,osay,osay_user_setpoint,osaz,osaz_user_setpoint,ugap_readback,ugap_setpoint,zposax,zposax_user_setpoint,zposay,zposay_user_setpoint,zposaz,zposaz_user_setpoint,fdet1_x,fdet1_x_user_setpoint,fdet1_y,fdet1_y_user_setpoint,fdet1_z,fdet1_z_user_setpoint,vx,vx_user_setpoint,vy,vy_user_setpoint,vz,vz_user_setpoint,vchi,vchi_user_setpoint,vth,vth_user_setpoint,vms_y,vms_y_user_setpoint,vms_p,vms_p_user_setpoint,vms_yu,vms_yu_user_setpoint,vms_yd,vms_yd_user_setpoint,vms_tx,vms_tx_user_setpoint,vms_ys,vms_ys_user_setpoint,vms_pf,vms_pf_user_setpoint,ssa2_hgap,ssa2_hgap_user_setpoint,ssa2_vgap,ssa2_vgap_user_setpoint,ssa2_hcen,ssa2_hcen_user_setpoint,ssa2_vcen,ssa2_vcen_user_setpoint,dcm_th,dcm_th_user_setpoint,dcm_x,dcm_x_user_setpoint,dcm_p,dcm_p_user_setpoint,dcm_r,dcm_r_user_setpoint,zpssx,zpssx_user_setpoint,zpssy,zpssy_user_setpoint,zpssz,zpssz_user_setpoint,zpsth,zpsth_user_setpoint,zpsx,zpsx_user_setpoint,zpsz,zpsz_user_setpoint,smarx,smarx_actuate,smarx_done,smarx_setpoint,smary,smary_actuate,smary_done,smary_setpoint,smarz,smarz_actuate,smarz_done,smarz_setpoint,smarthx,smarthx_actuate,smarthx_done,smarthx_setpoint,smarthy,smarthy_actuate,smarthy_done,smarthy_setpoint,smarthz,smarthz_actuate,smarthz_done,smarthz_setpoint,mode,zpx,zpx_user_setpoint,zpy,zpy_user_setpoint,zpz,zpz_user_setpoint,zpz1,zpz1_user_setpoint,m2_x,m2_x_user_setpoint,m2_y,m2_y_user_setpoint,m2_p,m2_p_user_setpoint,m2_b,m2_b_user_setpoint,m2_pf,m2_pf_user_setpoint,ssx,ssx_user_setpoint,ssy,ssy_user_setpoint,ssz,ssz_user_setpoint,sth,sth_user_setpoint,sxx,sxx_user_setpoint,sy,sy_user_setpoint,sx1,sx1_user_setpoint,sz,sz_user_setpoint,hx,hx_user_setpoint,hy,hy_user_setpoint,hz,hz_user_setpoint,hth,hth_user_setpoint,s5_vgap,s5_vgap_user_setpoint,s5_vcen,s5_vcen_user_setpoint,s5_hgap,s5_hgap_user_setpoint,s5_hcen,s5_hcen_user_setpoint,diff_z,diff_z_user_setpoint,diff_x,diff_x_user_setpoint,diff_y1,diff_y1_user_setpoint,diff_y2,diff_y2_user_setpoint,diff_yaw,diff_yaw_user_setpoint,diff_cx,diff_cx_user_setpoint,diff_cy,diff_cy_user_setpoint,diff_cz,diff_cz_user_setpoint,diff_gamma,diff_gamma_setpoint,diff_delta,diff_delta_setpoint,diff_r,diff_r_setpoint,ps_sbx,ps_sbx_user_setpoint,ps_sby,ps_sby_user_setpoint,ps_sbz,ps_sbz_user_setpoint,energy,energy_setpoint,dsy,dsy_user_setpoint,dsx,dsx_user_setpoint,dsz,dsz_user_setpoint,dsth,dsth_user_setpoint,sbx,sbx_user_setpoint,sbz,sbz_user_setpoint,dssx,dssx_user_setpoint,dssy,dssy_user_setpoint,dssz,dssz_user_setpoint,scan_id,motors,scan,zp_theta,mll_theta
2025-09-19 09:17:02.545120478,1.1498,1.1499999999999992,4.9999993880049995,5.0,2.8163880000000003,2.8163880000000003,0.0,0.0,0.0,0.0,-9.958,-9.958,1.5039999999999054,2.0,-17.50999999999999,-18.0,-1.088,0.4849999999999999,9.647578125,9.647578125,12.43921875,12.43921875,-35.850046875,-35.850046875,2.350143,2.350143,0.80856,0.80856,-6.865003716,-6.865003716,-0.54980000000001,-0.54980000000001,0.466328125,0.466328125,-11.769453125,-11.769453125,17.72,17.72,-1.0099999999997635,-0.8009999999999309,-4.156000000000004,-0.47499999999999964,-49.86000000000013,-50.0,6101.818,6102.0650000000005,19.90800000000013,19.0,9.597999999999956,9.61999999999989,1.0760000000000218,0.0,-17.998499999999993,-18.0,-0.6587999999999999,-0.6999999999999998,1.0008,1.0,-25.200000000000003,-25.067999999999998,-1.2000000000000028,-0.8500000000000014,-9915.698,-9952.322,0.001899999999999999,0.0021800000000000014,0.000660000000000327,-0.00044899999999969964,-1.6687,-1.6682000000000001,2.5118,2.5139999999999976,-1.86562,-1.8652300000000002,-0.02755,-0.02559,0.00030000000000000003,0.0,0.5148999999999999,0.5148000000000001,-0.001,-0.0055,0.04985,0.05,0.0298,0.03,-0.5015000000000001,-0.5014999999999972,0.004,0.004099999999999989,9.10033315,9.10035601,0.7000000000000002,0.7000000000000002,-0.010069999999999996,-0.007599999999999996,0.37461999999999995,0.3717,-5.00272,-5.000100000000001,0.04372,0.035710000000000006,0.0019500000000000001,-0.0035900000000000003,80.38999999999999,80.39,0.02099999999999902,0.021300000000000097,-0.00020000000000131024,-0.0004000000000008441,-771.9800449999999,1.0,1.0,-771.980765,-4165.499199999999,1.0,1.0,-4165.499699999999,1264.5999,1.0,1.0,1264.5999,-0.653998942,1.0,1.0,-0.654,-1.85596814e-07,1.0,1.0,-1.81678e-07,-0.500000588,1.0,1.0,-0.500001,0.0,-0.222155,-0.22211699706149998,0.013264999999999999,0.013085994,-1e-06,0.0,-29.56009,-29.560083,1.8837000000000002,1.884400000000011,15.0,15.0,-0.12808609999999998,-0.1279204,15000.0,15000.0,10.0519,10.055399999999999,-0.0907,-0.6303300000000001,-0.0151,-1.3909,-0.016700000000000003,0.4051,0.0,0.0,-10999.192,-10998.983,0.0,0.0,0.0,0.0,4999.675,4999.908,-14.844999999999999,-14.49499999999999,-1.673,0.0,-7966.402999999999,-7964.272999999999,-359.99994999999996,0.0,0.29999800000000043,0.2999999999999998,0.008000000000000035,0.00799999999999959,0.30000119999999963,0.2999999999999998,0.931,0.9310000000000036,-49.9992,-50.0,-305.72409999999996,-305.72398871685294,105.7569,105.75708663027639,147.7091,147.70947720028758,15.5,15.5,-0.00030000000000995897,0.0,34.431400000000004,34.0,-68.5559375,-68.55587160273876,15.5,15.5,6.299989646570616,6.299989646570616,499.99981080544876,499.99981080544876,1784.06,1784.0,4262.32,4262.5,-64.71099999999961,-65.0,12.500001361140697,12.500001361140697,1.2657289999999999,1.2657289999999999,-2500.0,-2500.0,-0.04700000000025284,0.0,-0.31998699999999997,-0.31998699999999997,-10999.192,-10998.983,4999.675,4999.908,0.005880000000000001,0.005200000000000001,-0.004880000000000001,-0.00055,-0.0013000000000000002,2e-05,,,,,
2025-09-19 09:29:20.410361290,1.1498,1.1499999999999992,4.9999993880049995,5.0,2.8163880000000003,2.8163880000000003,0.0,0.0,0.0,0.0,-9.958,-9.958,1.5039999999999054,2.0,-17.50999999999999,-18.0,-1.0910000000000002,0.4849999999999999,9.647578125,9.647578125,12.43921875,12.43921875,-35.850046875,-35.850046875,2.350143,2.350143,0.80856,0.80856,-6.865003716,-6.865003716,-0.54980000000001,-0.54980000000001,0.466328125,0.466328125,-11.769453125,-11.769453125,17.72,17.72,-1.0099999999997635,-0.8009999999999309,-4.157000000000005,-0.47499999999999964,-49.858000000000175,-50.0,6101.825,6102.0650000000005,19.916000000000167,19.0,9.589999999999918,9.61999999999989,1.080000000000041,0.0,-17.998499999999993,-18.0,-0.6587999999999999,-0.6999999999999998,1.0008,1.0,-25.200000000000003,-25.067999999999998,-1.2000000000000028,-0.8500000000000014,-9915.698,-9952.322,0.001899999999999999,0.0021800000000000014,0.000660000000000327,-0.00044899999999969964,-1.6687,-1.6682000000000001,2.5118,2.5139999999999976,-1.8656300000000001,-1.8652300000000002,-0.02755,-0.02559,0.00030000000000000003,0.0,0.5148999999999999,0.5148000000000001,-0.0013,-0.0055,0.04985,0.05,0.0298,0.03,-0.5015000000000001,-0.5014999999999972,0.004,0.004099999999999989,9.10033315,9.10035601,0.7000000000000002,0.7000000000000002,-0.010069999999999996,-0.007599999999999996,0.37461999999999995,0.3717,5.01513,5.016050000000001,4.94801,4.954230000000001,-0.00022,-0.00092,80.38999999999999,80.39,0.02099999999999902,0.021300000000000097,-0.00020000000000131024,-0.0004000000000008441,-771.9800439999999,1.0,1.0,-771.980765,-4165.4994,1.0,1.0,-4165.499699999999,1264.59923,1.0,1.0,1264.5999,-0.653998849,1.0,1.0,-0.654,-8.00105048e-07,1.0,1.0,-1.81678e-07,-0.500000941,1.0,1.0,-0.500001,0.0,-0.222153,-0.22211699706149998,0.013262999999999999,0.013085994,-7e-06,0.0,-29.560091,-29.560083,1.8837000000000002,1.884400000000011,15.0,15.0,-0.12808609999999998,-0.1279204,15000.0,15000.0,10.0543,10.055399999999999,-0.0814,-0.6303300000000001,-0.0221,-1.3909,-0.0158,0.4051,0.0,0.0,-10999.192,-10998.983,0.0,0.0,0.0,0.0,4999.675,4999.908,-14.844999999999999,-14.49499999999999,-1.673,0.0,-7966.402999999999,-7964.272999999999,-359.99994999999996,0.0,0.29999800000000043,0.2999999999999998,0.008000000000000035,0.00799999999999959,0.30000119999999963,0.2999999999999998,0.931,0.9310000000000036,-49.9992,-50.0,-305.72409999999996,-305.72398871685294,105.7569,105.75708663027639,147.7091,147.70947720028758,15.5,15.5,-0.00030000000000995897,0.0,34.431400000000004,34.0,-68.5559375,-68.55587160273876,15.5,15.5,6.299989646570616,6.299989646570616,499.99981080544876,499.99981080544876,1784.061,1784.0,4262.32,4262.5,-64.71299999999957,-65.0,12.500001361140697,12.500001361140697,1.2657289999999999,1.2657289999999999,-2500.0,-2500.0,-0.04700000000025284,0.0,-0.31998699999999997,-0.31998699999999997,-10999.192,-10998.983,4999.675,4999.908,0.00502,0.005200000000000001,-0.004090000000000001,-0.00055,-0.00289,2e-05,,,,,
2025-09-19 09:17:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,366337.0,"['zpssx', 'zpssy']","{'type': '2D_FLY_PANDA', 'scan_input': [-4.99244, 5.00756, 120.0, 0.037630000000000004, 5.03763, 60.0], 'sample_name': '', 'detectors': ['fs', 'xspress3', 'merlin1', 'eiger2', 'panda1', 'sclr1'], 'detector_distance': 2.05, 'dwell': 0.1, 'fast_axis': {'motor_name': 'zpssx', 'units': 'um'}, 'slow_axis': {'motor_name': 'zpssy', 'units': 'um'}, 'shape': [120, 60]}",80.39,-0.32
